id,TryLine,ThrowsBlock,ExceptionType,FilePath,StartLine
647,"'-tryline","public void XPathtestNull() throws Exception {
  try {
    new XPathFileContainer(nosuch.xml,/);
    fail(Should not find the file);
  }
 catch (  FileNotFoundException e) {
  }
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\PackageTest.java",189
648,"'-tryline","public void XPathtestrowNum() throws Exception {
  XPathFileContainer f=new XPathFileContainer(getResourceFilePath(xpathfilecontainer.xml),/project/target/@name);
  assertNotNull(f);
  int myRow=f.nextRow();
  assertEquals(0,myRow);
  assertEquals(1,f.getNextRow());
  myRow=f.nextRow();
  assertEquals(1,myRow);
  assertEquals(2,f.getNextRow());
  myRow=f.nextRow();
  assertEquals(2,myRow);
  assertEquals(3,f.getNextRow());
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\PackageTest.java",197
649,"'-tryline","public void XPathtestColumns() throws Exception {
  XPathFileContainer f=new XPathFileContainer(getResourceFilePath(xpathfilecontainer.xml),/project/target/@name);
  assertNotNull(f);
  assertTrue(Not empty,f.size() > 0);
  int last=0;
  for (int i=0; i < f.size(); i++) {
    last=f.nextRow();
    log.debug(found [ + i + ]+ f.getXPathString(last));
  }
  assertEquals(last + 1,f.size());
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\PackageTest.java",214
650,"'-tryline","public void XPathtestDefault() throws Exception {
  XPathFileContainer f=new XPathFileContainer(getResourceFilePath(xpathfilecontainer.xml),/project/@default);
  assertNotNull(f);
  assertTrue(Not empty,f.size() > 0);
  assertEquals(install,f.getXPathString(0));
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\PackageTest.java",227
651,"'-tryline","public void XPathEmpty() throws Exception {
  XPath xp=setupXPath(,);
  String val=xp.execute();
  assertEquals(,val);
  val=xp.execute();
  assertEquals(,val);
  val=xp.execute();
  assertEquals(,val);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\PackageTest.java",235
652,"'-tryline","public void XPathNoFile() throws Exception {
  XPath xp=setupXPath(no-such-file,);
  String val=xp.execute();
  assertEquals(,val);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\PackageTest.java",245
653,"'-tryline","public void XPathFile() throws Exception {
  XPath xp=setupXPath(testfiles/XPathTest2.xml,note/body);
  assertEquals(Don't forget me this weekend!,xp.execute());
  xp=setupXPath(testfiles/XPathTest2.xml,//note2);
  assertEquals(,xp.execute());
  xp=setupXPath(testfiles/XPathTest2.xml,//note/to);
  assertEquals(Tove,xp.execute());
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\PackageTest.java",251
654,"'-tryline","public void XPathFile1() throws Exception {
  XPath xp=setupXPath(testfiles/XPathTest.xml,//user/@username);
  assertEquals(u1,xp.execute());
  assertEquals(u2,xp.execute());
  assertEquals(u3,xp.execute());
  assertEquals(u4,xp.execute());
  assertEquals(u5,xp.execute());
  assertEquals(u1,xp.execute());
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\PackageTest.java",262
655,"'-tryline","public void XPathFile2() throws Exception {
  XPath xp1=setupXPath(testfiles/XPathTest.xml,//user/@username);
  XPath xp1a=setupXPath(testfiles/XPathTest.xml,//user/@username);
  XPath xp2=setupXPath(testfiles/XPathTest.xml,//user/@password);
  XPath xp2a=setupXPath(testfiles/XPathTest.xml,//user/@password);
  assertEquals(u1,xp1.execute());
  assertEquals(p1,xp2.execute());
  assertEquals(p2,xp2.execute());
  assertEquals(u2,xp1a.execute());
  assertEquals(u3,xp1.execute());
  assertEquals(u4,xp1.execute());
  assertEquals(p3,xp2a.execute());
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\PackageTest.java",272
656,"'-tryline","private XPath setupXPath(String file,String expr) throws Exception {
  XPath xp=new XPath();
  xp.setParameters(makeParams(new Object[]{getResourceFilePath(file),expr}));
  return xp;
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\PackageTest.java",287
657,"'-tryline","@Test public void randomTest1() throws Exception {
  Random r=new Random();
  Collection<CompoundVariable> parms=makeParams(0,10000000000,VAR);
  r.setParameters(parms);
  String s=r.execute(null,null);
  long l=Long.parseLong(s);
  assertTrue(l >= 0 && l <= 10000000000L);
  parms=makeParams(1,1,VAR);
  r.setParameters(parms);
  s=r.execute(null,null);
  l=Long.parseLong(s);
  assertEquals(1,l);
  String varValue=JMeterContextService.getContext().getVariables().get(VAR);
  assertEquals(1,varValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\RandomFunctionTest.java",49
658,"'-tryline","@Test public void randomStringTest1() throws Exception {
  RandomString r=new RandomString();
  Collection<CompoundVariable> parms=makeParams(10,abcdefghijklmnopqrstuvwxyz,VAR);
  r.setParameters(parms);
  String s=r.execute(null,null);
  Assert.assertNotNull(s);
  assertEquals(10,s.length());
  assertTrue(Random String contains unexpected character,stringOnlyContainsChars(s,abcdefghijklmnopqrstuvwxyz));
  String varValue=JMeterContextService.getContext().getVariables().get(VAR);
  assertEquals(s,varValue);
  parms=makeParams(5,,VAR2);
  r.setParameters(parms);
  s=r.execute(null,null);
  Assert.assertNotNull(s);
  assertEquals(5,s.length());
  varValue=JMeterContextService.getContext().getVariables().get(VAR2);
  assertEquals(s,varValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\RandomFunctionTest.java",67
659,"'-tryline","@Test public void splitTest1() throws Exception {
  String src=;
  try {
    splitParams(a,b,c,null,null);
    fail(Expected InvalidVariableException (wrong number of parameters));
  }
 catch (  InvalidVariableException e) {
  }
  src=a,b,c;
  SplitFunction split;
  split=splitParams(src,VAR1,null);
  assertEquals(src,split.execute());
  assertEquals(src,vars.get(VAR1));
  assertEquals(3,vars.get(VAR1_n));
  assertEquals(a,vars.get(VAR1_1));
  assertEquals(b,vars.get(VAR1_2));
  assertEquals(c,vars.get(VAR1_3));
  assertNull(vars.get(VAR1_4));
  split=splitParams(src,VAR1,);
  assertEquals(src,split.execute());
  assertEquals(src,vars.get(VAR1));
  assertEquals(3,vars.get(VAR1_n));
  assertEquals(a,vars.get(VAR1_1));
  assertEquals(b,vars.get(VAR1_2));
  assertEquals(c,vars.get(VAR1_3));
  assertNull(vars.get(VAR1_4));
  split=splitParams(src,VAR2,,);
  assertEquals(src,split.execute());
  assertEquals(src,vars.get(VAR2));
  assertEquals(3,vars.get(VAR2_n));
  assertEquals(a,vars.get(VAR2_1));
  assertEquals(b,vars.get(VAR2_2));
  assertEquals(c,vars.get(VAR2_3));
  assertNull(vars.get(VAR2_4));
  src=a|b|c;
  split=splitParams(src,VAR3,|);
  assertEquals(src,split.execute());
  assertEquals(src,vars.get(VAR3));
  assertEquals(3,vars.get(VAR3_n));
  assertEquals(a,vars.get(VAR3_1));
  assertEquals(b,vars.get(VAR3_2));
  assertEquals(c,vars.get(VAR3_3));
  assertNull(vars.get(VAR3_4));
  src=a|b||;
  split=splitParams(src,VAR4,|);
  assertEquals(src,split.execute());
  assertEquals(src,vars.get(VAR4));
  assertEquals(4,vars.get(VAR4_n));
  assertEquals(a,vars.get(VAR4_1));
  assertEquals(b,vars.get(VAR4_2));
  assertEquals(?,vars.get(VAR4_3));
  assertNull(vars.get(VAR4_5));
  src=a,,c;
  vars.put(VAR,src);
  split=splitParams(${VAR},VAR,null);
  assertEquals(src,split.execute());
  assertEquals(3,vars.get(VAR_n));
  assertEquals(a,vars.get(VAR_1));
  assertEquals(?,vars.get(VAR_2));
  assertEquals(c,vars.get(VAR_3));
  assertNull(vars.get(VAR_4));
  src=a,b;
  vars.put(VAR,src);
  split=splitParams(${VAR},VAR,null);
  assertEquals(src,split.execute());
  assertEquals(2,vars.get(VAR_n));
  assertEquals(a,vars.get(VAR_1));
  assertEquals(b,vars.get(VAR_2));
  assertNull(vars.get(VAR_3));
  src=a,,c,;
  vars.put(VAR,src);
  split=splitParams(${VAR},VAR5,null);
  assertEquals(src,split.execute());
  assertEquals(4,vars.get(VAR5_n));
  assertEquals(a,vars.get(VAR5_1));
  assertEquals(?,vars.get(VAR5_2));
  assertEquals(c,vars.get(VAR5_3));
  assertEquals(?,vars.get(VAR5_4));
  assertNull(vars.get(VAR5_5));
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\SplitFunctionTest.java",47
660,"'-tryline","private static SplitFunction splitParams(String p1,String p2,String p3) throws Exception {
  SplitFunction split=new SplitFunction();
  Collection<CompoundVariable> parms=new LinkedList<>();
  parms.add(new CompoundVariable(p1));
  if (p2 != null) {
    parms.add(new CompoundVariable(p2));
  }
  if (p3 != null) {
    parms.add(new CompoundVariable(p3));
  }
  split.setParameters(parms);
  return split;
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\SplitFunctionTest.java",138
661,"'-tryline","@Test public void SFFTest1() throws Exception {
  Files.write(dir.resolve(SFFTest2.txt),Arrays.asList(one,two,three,four,five));
  Files.write(dir.resolve(SFFTest3.txt),Arrays.asList(eins,zwei,drei,fier,fuenf));
  StringFromFile sff1=createSFF(' + dir.toString().replaceAll(','') + /SFFTest'#'.'txt,,1,3);
  try {
    assertEquals(uno,sff1.execute());
    assertEquals(dos,sff1.execute());
    assertEquals(tres,sff1.execute());
    assertEquals(cuatro,sff1.execute());
    assertEquals(cinco,sff1.execute());
    assertEquals(one,sff1.execute());
    assertEquals(two,sff1.execute());
    sff1.execute();
    sff1.execute();
    assertEquals(five,sff1.execute());
    assertEquals(eins,sff1.execute());
    sff1.execute();
    sff1.execute();
    sff1.execute();
    assertEquals(fuenf,sff1.execute());
    assertThrows(JMeterStopThreadException.class,sff1::execute);
  }
  finally {
    closeFile(sff1);
  }
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\StringFromFileFunctionTest.java",42
662,"'-tryline","@Test public void SFFTest2() throws Exception {
  StringFromFile sff=createSFF(dir.resolve(SFFTest1.txt),);
  try {
    assertEquals(uno,sff.execute());
    assertEquals(dos,sff.execute());
    assertEquals(tres,sff.execute());
    assertEquals(cuatro,sff.execute());
    assertEquals(cinco,sff.execute());
    assertEquals(uno,sff.execute());
    assertEquals(dos,sff.execute());
    assertEquals(tres,sff.execute());
    assertEquals(cuatro,sff.execute());
    assertEquals(cinco,sff.execute());
  }
  finally {
    closeFile(sff);
  }
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\StringFromFileFunctionTest.java",71
663,"'-tryline","@Test public void SFFTest3() throws Exception {
  StringFromFile sff=createSFF(dir.resolve(SFFTest1.txt),,,);
  try {
    assertEquals(uno,sff.execute());
    assertEquals(dos,sff.execute());
    assertEquals(tres,sff.execute());
    assertEquals(cuatro,sff.execute());
    assertEquals(cinco,sff.execute());
    assertEquals(uno,sff.execute());
    assertEquals(dos,sff.execute());
    assertEquals(tres,sff.execute());
    assertEquals(cuatro,sff.execute());
    assertEquals(cinco,sff.execute());
  }
  finally {
    closeFile(sff);
  }
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\StringFromFileFunctionTest.java",90
664,"'-tryline","@Test public void SFFTest4() throws Exception {
  StringFromFile sff=createSFF(dir.resolve(InvalidFileName.txt),,,);
  try {
    assertEquals(StringFromFile.ERR_IND,sff.execute());
    assertEquals(StringFromFile.ERR_IND,sff.execute());
  }
  finally {
    closeFile(sff);
  }
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\StringFromFileFunctionTest.java",109
665,"'-tryline","@Test public void SFFTest5() throws Exception {
  StringFromFile sff=createSFF(dir.resolve(SFFTest1.txt),,,2);
  try {
    assertEquals(uno,sff.execute());
    assertEquals(dos,sff.execute());
    assertEquals(tres,sff.execute());
    assertEquals(cuatro,sff.execute());
    assertEquals(cinco,sff.execute());
    assertEquals(uno,sff.execute());
    assertEquals(dos,sff.execute());
    assertEquals(tres,sff.execute());
    assertEquals(cuatro,sff.execute());
    assertEquals(cinco,sff.execute());
    assertThrows(JMeterStopThreadException.class,sff::execute);
  }
  finally {
    closeFile(sff);
  }
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\StringFromFileFunctionTest.java",121
666,"'-tryline","private StringFromFile createSFF(Object... params) throws Exception {
  StringFromFile sff=new StringFromFile();
  sff.setParameters(FunctionTestHelper.makeParams(params));
  return sff;
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\StringFromFileFunctionTest.java",146
667,"'-tryline","@Test public void sumTest() throws Exception {
  String maxIntVal=Integer.toString(Integer.MAX_VALUE);
  String minIntVal=Integer.toString(Integer.MIN_VALUE);
  IntSum intSum=new IntSum();
  checkInvalidParameterCounts(intSum,2);
  checkSum(intSum,3,new String[]{1,2});
  checkSumNoVar(intSum,3,new String[]{1,2});
  checkSum(intSum,1,new String[]{-1,1,1,1,-2,1});
  checkSumNoVar(intSum,1,new String[]{-1,1,1,1,-2,1});
  checkSumNoVar(intSum,-1,new String[]{-1,1,1,1,-2,-1});
  checkSum(intSum,maxIntVal,new String[]{maxIntVal,0});
  checkSum(intSum,minIntVal,new String[]{maxIntVal,1});
  LongSum longSum=new LongSum();
  checkInvalidParameterCounts(longSum,2);
  checkSum(longSum,3,new String[]{1,2});
  checkSum(longSum,1,new String[]{-1,1,1,1,-1,0});
  checkSumNoVar(longSum,3,new String[]{1,2});
  checkSumNoVar(longSum,1,new String[]{-1,1,1,1,-1,0});
  checkSumNoVar(longSum,0,new String[]{-1,1,1,1,-1,-1});
  String maxIntVal_1=Long.toString(1 + (long)Integer.MAX_VALUE);
  checkSum(longSum,maxIntVal,new String[]{maxIntVal,0});
  checkSum(longSum,maxIntVal_1,new String[]{maxIntVal,1});
  String maxLongVal=Long.toString(Long.MAX_VALUE);
  String minLongVal=Long.toString(Long.MIN_VALUE);
  checkSum(longSum,maxLongVal,new String[]{maxLongVal,0});
  checkSum(longSum,minLongVal,new String[]{maxLongVal,1});
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\SumFunctionTest.java",46
668,"'-tryline","private void checkSum(AbstractFunction func,String value,String[] addends) throws Exception {
  Collection<CompoundVariable> parms=Arrays.stream(addends).map(CompoundVariable::new).collect(Collectors.toCollection(LinkedList::new));
  parms.add(new CompoundVariable(Result));
  func.setParameters(parms);
  assertEquals(value,func.execute(null,null));
  assertEquals(value,vars.getObject(Result));
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\SumFunctionTest.java",78
669,"'-tryline","private void checkSumNoVar(AbstractFunction func,String value,String[] addends) throws Exception {
  Collection<CompoundVariable> parms=Arrays.stream(addends).map(CompoundVariable::new).collect(Collectors.toCollection(LinkedList::new));
  func.setParameters(parms);
  assertEquals(value,func.execute(null,null));
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\SumFunctionTest.java",89
670,"'-tryline","@Test public void testParameterCountIsPropDefined() throws Exception {
  checkInvalidParameterCounts(changeCase,1,3);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestChangeCase.java",54
671,"'-tryline","@Test public void testChangeCase() throws Exception {
  String returnValue=execute(myUpperTest);
  assertEquals(MYUPPERTEST,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestChangeCase.java",68
672,"'-tryline","@Test public void testChangeCaseLower() throws Exception {
  String returnValue=execute(myUpperTest,LOWER);
  assertEquals(myuppertest,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestChangeCase.java",74
673,"'-tryline","@Test public void testChangeCaseWrongMode() throws Exception {
  String returnValue=execute(myUpperTest,Wrong);
  assertEquals(myUpperTest,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestChangeCase.java",80
674,"'-tryline","@Test public void testChangeCaseCapitalize() throws Exception {
  String returnValue=execute(ab-CD eF,CAPITALIZE);
  assertEquals(Ab-CD eF,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestChangeCase.java",86
675,"'-tryline","@Test public void testChangeCaseError() throws Exception {
  assertThrows(InvalidVariableException.class,() -> changeCase.setParameters(new LinkedList<>()));
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestChangeCase.java",92
676,"'-tryline","@Test public void testEmptyMode() throws Exception {
  String returnValue=execute(ab-CD eF,);
  assertEquals(AB-CD EF,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestChangeCase.java",99
677,"'-tryline","@Test public void testChangeCaseWrongModeIgnore() throws Exception {
  String returnValue=execute(ab-CD eF,Wrong);
  assertEquals(ab-CD eF,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestChangeCase.java",105
678,"'-tryline","@Test public void testParameterCount512() throws Exception {
  checkInvalidParameterCounts(dateConvert,3,4);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDateTimeConvertFunction.java",62
679,"'-tryline","@Test public void testDateTimeConvert() throws Exception {
  params.add(new CompoundVariable(2017-01-02 21:00:21));
  params.add(new CompoundVariable(yyyy-MM-dd HH:mm:ss));
  params.add(new CompoundVariable(dd-MM-yyyy hh:mm));
  dateConvert.setParameters(params);
  String returnValue=dateConvert.execute(result,null);
  assertEquals(02-01-2017 09:00,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDateTimeConvertFunction.java",67
680,"'-tryline","@Test public void testDateTimeConvertEpochTime() throws Exception {
  TimeZone initialTZ=TimeZone.getDefault();
  TimeZone.setDefault(TimeZone.getTimeZone(GMT));
  params.add(new CompoundVariable(1526574881000));
  params.add(new CompoundVariable());
  params.add(new CompoundVariable(dd/MM/yyyy HH:mm));
  dateConvert.setParameters(params);
  String returnValue=dateConvert.execute(result,null);
  assertEquals(17/05/2018 16:34,returnValue);
  TimeZone.setDefault(initialTZ);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDateTimeConvertFunction.java",77
681,"'-tryline","@Test public void testDateConvert() throws Exception {
  params.add(new CompoundVariable(2017-01-02));
  params.add(new CompoundVariable(yyyy-MM-dd));
  params.add(new CompoundVariable(dd-MM-yyyy));
  dateConvert.setParameters(params);
  String returnValue=dateConvert.execute(result,null);
  assertEquals(02-01-2017,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDateTimeConvertFunction.java",90
682,"'-tryline","@Test public void testDateConvertWithVariable() throws Exception {
  params.add(new CompoundVariable(2017-01-02));
  params.add(new CompoundVariable(yyyy-MM-dd));
  params.add(new CompoundVariable(dd-MM-yyyy));
  params.add(new CompoundVariable(varName));
  dateConvert.setParameters(params);
  dateConvert.execute(result,null);
  assertEquals(02-01-2017,vars.get(varName));
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDateTimeConvertFunction.java",100
683,"'-tryline","@Test public void testDateConvertError() throws Exception {
  params.add(new CompoundVariable(2017-01-02));
  params.add(new CompoundVariable(yyyy-MM-dd));
  assertThrows(InvalidVariableException.class,() -> dateConvert.setParameters(params));
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDateTimeConvertFunction.java",111
684,"'-tryline","@Test public void testDateConvertErrorFormat() throws Exception {
  params.add(new CompoundVariable(2017-01-02));
  params.add(new CompoundVariable(yyyy-MM-dd));
  params.add(new CompoundVariable(abcd));
  dateConvert.setParameters(params);
  assertEquals(dateConvert.execute(result,null),);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDateTimeConvertFunction.java",120
685,"'-tryline","@Test public void testDateConvertDateError() throws Exception {
  params.add(new CompoundVariable(a2017-01-02));
  params.add(new CompoundVariable(yyyy-MM-dd));
  params.add(new CompoundVariable(dd-MM-yyyy HH:mm:ss));
  dateConvert.setParameters(params);
  assertEquals(dateConvert.execute(result,null),);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDateTimeConvertFunction.java",129
686,"'-tryline","@Test public void testParameterCount512() throws Exception {
  checkInvalidParameterCounts(digest,2,5);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDigestFunction.java",53
687,"'-tryline","@Test public void testSha512WithSalt() throws Exception {
  params.add(new CompoundVariable(SHA-512));
  params.add(new CompoundVariable(nofile));
  params.add(new CompoundVariable(salt));
  digest.setParameters(params);
  String returnValue=digest.execute(result,null);
  assertEquals(abc8c7a1c814c74d5882e527d21fabfccf480716df9d17bae73e5e767992d8a2a47033459a9ea91aca3186f75bfbe559419109bc44c1e6dfd618101fdc0beb1b,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDigestFunction.java",58
688,"'-tryline","@Test public void testSha512WithSaltAndSpace() throws Exception {
  params.add(new CompoundVariable(SHA-512));
  params.add(new CompoundVariable(nofile));
  params.add(new CompoundVariable(salt ));
  digest.setParameters(params);
  String returnValue=digest.execute(result,null);
  assertEquals(961451eb5870ded3fa484ad49fd1481ae3c6decdcc560200e70624a1d62ad0d1793edf3c8eccd0786bffab0b3e4421f54c7fd11a9e7461580352346d039b8e16,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDigestFunction.java",70
689,"'-tryline","@Test public void testSha512WithSaltAndSpaceInBoth() throws Exception {
  params.add(new CompoundVariable(SHA-512));
  params.add(new CompoundVariable(nofile ));
  params.add(new CompoundVariable(salt ));
  digest.setParameters(params);
  String returnValue=digest.execute(result,null);
  assertEquals(3968fd028934466fa095f6323c527148e87d7b74601d1db5f474748dd7c643b4f508e46beb29a405ec658a64c0f581461e99eca063414099af0b63dc890b5739,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDigestFunction.java",82
690,"'-tryline","@Test public void testSha1() throws Exception {
  params.add(new CompoundVariable(SHA-1));
  params.add(new CompoundVariable(nofile));
  digest.setParameters(params);
  String returnValue=digest.execute(result,null);
  assertEquals(4ea2ced10057872be25371cfe638d3b096c58f2f,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDigestFunction.java",94
691,"'-tryline","@Test public void testSha1Variable() throws Exception {
  params.add(new CompoundVariable(SHA-1));
  params.add(new CompoundVariable(nofile));
  params.add(new CompoundVariable());
  params.add(new CompoundVariable(true));
  params.add(new CompoundVariable(newVar));
  digest.setParameters(params);
  String returnValue=digest.execute(result,null);
  assertEquals(4EA2CED10057872BE25371CFE638D3B096C58F2F,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDigestFunction.java",103
692,"'-tryline","@Test public void testSha512Variable() throws Exception {
  params.add(new CompoundVariable(SHA-512));
  params.add(new CompoundVariable(nofile));
  params.add(new CompoundVariable());
  params.add(new CompoundVariable(true));
  params.add(new CompoundVariable(newVar));
  digest.setParameters(params);
  String returnValue=digest.execute(result,null);
  assertEquals(58DA94D45A97B35B31D7F76D2EBAC184BC4BDA512B966CDBE43FDE1CAE1CFAF89617082CA89928FB5DC1C75D60B93ADB5631F518F970CA6DCC196E1AFC678B8C,returnValue);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDigestFunction.java",115
693,"'-tryline","@Test public void testSha512Error() throws Exception {
  params.add(new CompoundVariable(nofile));
  assertThrows(InvalidVariableException.class,() -> digest.setParameters(params));
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDigestFunction.java",129
694,"'-tryline","@Test public void testSha1Error() throws Exception {
  params.add(new CompoundVariable(SHA-1));
  assertThrows(InvalidVariableException.class,() -> digest.setParameters(params));
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestDigestFunction.java",137
695,"'-tryline","@Test public void testParameterCount() throws Exception {
  checkInvalidParameterCounts(function,1,2);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestEscapeOroRegexpChars.java",55
696,"'-tryline","@Test public void testNOEscape() throws Exception {
  params.add(new CompoundVariable(toto1titi));
  function.setParameters(params);
  String ret=function.execute(result,null);
  assertEquals(toto1titi,ret);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestEscapeOroRegexpChars.java",60
697,"'-tryline","@Test public void testEscapeSpace() throws Exception {
  params.add(new CompoundVariable(toto1 titi));
  function.setParameters(params);
  String ret=function.execute(result,null);
  assertEquals(toto1\\ titi,ret);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestEscapeOroRegexpChars.java",68
698,"'-tryline","@Test public void testEscape() throws Exception {
  params.add(new CompoundVariable(toto(.+?)titi));
  function.setParameters(params);
  String ret=function.execute(result,null);
  assertEquals(toto\\(\\.\\+\\?\\)titi,ret);
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestEscapeOroRegexpChars.java",76
699,"'-tryline","@Test public void testEscapeWithVars() throws Exception {
  params.add(new CompoundVariable(toto(.+?)titi));
  params.add(new CompoundVariable(exportedVar));
  function.setParameters(params);
  String ret=function.execute(result,null);
  assertEquals(toto\\(\\.\\+\\?\\)titi,ret);
  assertEquals(toto\\(\\.\\+\\?\\)titi,vars.get(exportedVar));
}
","java.lang.Exception","C:\Users\pavan\Downloads\jmeter-master\src\functions\src\test\java\org\apache\jmeter\functions\TestEscapeOroRegexpChars.java",84
