id,TryLine,ThrowsBlock,ExceptionType,FilePath,StartLine
592,"'-tryline","@Test public void shouldAddRightRedoFiles() throws Exception {
  List<Scn> oneDayArchivedNextScn=getOneDayArchivedLogNextScn(conn);
  Scn oldestArchivedScn=getOldestArchivedScn(oneDayArchivedNextScn);
  LogMinerHelper.setRedoLogFilesForMining(conn,oldestArchivedScn,Duration.ofHours(0L));
  List<LogFile> onlineLogFilesForMining=LogMinerHelper.getOnlineLogFilesForOffsetScn(conn,oldestArchivedScn);
  List<LogFile> archivedLogFilesForMining=LogMinerHelper.getArchivedLogFilesForOffsetScn(conn,oldestArchivedScn,Duration.ofHours(0L));
  List<String> redoLogFiles=onlineLogFilesForMining.stream().filter(e -> {
    for (    LogFile log : archivedLogFilesForMining) {
      if (log.isSameRange(e)) {
        return false;
      }
    }
    return true;
  }
).map(LogFile::getFileName).collect(Collectors.toList());
  int redoLogFilesCount=redoLogFiles.size();
  assertThat(redoLogFilesCount + archivedLogFilesForMining.size()).isEqualTo(getNumberOfAddedLogFiles(conn));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\LogMinerHelperIT.java",95
593,"'-tryline","private Scn getOldestArchivedScn(List<Scn> oneDayArchivedNextScn) throws Exception {
  Scn oldestArchivedScn;
  Optional<Scn> archivedScn=oneDayArchivedNextScn.stream().min(Scn::compareTo);
  if (archivedScn.isPresent()) {
    oldestArchivedScn=archivedScn.get();
  }
 else {
    oldestArchivedScn=Scn.ZERO;
  }
  return oldestArchivedScn;
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\LogMinerHelperIT.java",117
594,"'-tryline","@Before public void beforeEach() throws Exception {
  current=0;
  mockRows=new String[][]{};
  ResultSet rs=Mockito.mock(ResultSet.class);
  Connection conn=Mockito.mock(Connection.class);
  Mockito.when(connection.connection()).thenReturn(conn);
  Mockito.when(connection.connection(false)).thenReturn(conn);
  PreparedStatement pstmt=Mockito.mock(PreparedStatement.class);
  Mockito.when(conn.prepareStatement(anyString())).thenReturn(pstmt);
  Mockito.when(pstmt.executeQuery()).thenReturn(rs);
  Mockito.when(rs.next()).thenAnswer(it -> ++current > mockRows.length ? false : true);
  Mockito.when(rs.getString(anyInt())).thenAnswer(it -> {
    return mockRows[current - 1][(Integer)it.getArguments()[0] - 1];
  }
);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\LogMinerHelperTest.java",33
595,"'-tryline","@Test public void logsWithRegularScns() throws Exception {
  mockRows=new String[][]{new String[]{logfile1,103400,11,103700,ACTIVE},new String[]{logfile2,103700,12,104000,ACTIVE}};
  List<LogFile> onlineLogs=LogMinerHelper.getOnlineLogFilesForOffsetScn(connection,Scn.valueOf(10L));
  assertEquals(onlineLogs.size(),2);
  assertEquals(getLogFileNextScnByName(onlineLogs,logfile1),Scn.valueOf(103400L));
  assertEquals(getLogFileNextScnByName(onlineLogs,logfile2),Scn.valueOf(103700L));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\LogMinerHelperTest.java",53
596,"'-tryline","@Test public void excludeLogsBeforeOffsetScn() throws Exception {
  mockRows=new String[][]{new String[]{logfile1,103400,11,103700,ACTIVE},new String[]{logfile2,103700,12,104000,ACTIVE},new String[]{logfile3,500,13,103100,ACTIVE}};
  List<LogFile> onlineLogs=LogMinerHelper.getOnlineLogFilesForOffsetScn(connection,Scn.valueOf(600L));
  assertEquals(onlineLogs.size(),2);
  assertNull(getLogFileNextScnByName(onlineLogs,logfile3));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\LogMinerHelperTest.java",67
597,"'-tryline","@Test public void nullsHandledAsMaxScn() throws Exception {
  mockRows=new String[][]{new String[]{logfile1,103400,11,103700,ACTIVE},new String[]{logfile2,103700,12,104000,ACTIVE},new String[]{logfile3,null,13,103100,CURRENT}};
  List<LogFile> onlineLogs=LogMinerHelper.getOnlineLogFilesForOffsetScn(connection,Scn.valueOf(600L));
  assertEquals(onlineLogs.size(),3);
  assertEquals(getLogFileNextScnByName(onlineLogs,logfile3),Scn.MAX);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\LogMinerHelperTest.java",81
598,"'-tryline","@Test public void canHandleMaxScn() throws Exception {
  mockRows=new String[][]{new String[]{logfile1,103400,11,103700,ACTIVE},new String[]{logfile2,103700,12,104000,ACTIVE},new String[]{logfile3,18446744073709551615,13,104300,CURRENT}};
  List<LogFile> onlineLogs=LogMinerHelper.getOnlineLogFilesForOffsetScn(connection,Scn.valueOf(600L));
  assertEquals(onlineLogs.size(),3);
  assertEquals(getLogFileNextScnByName(onlineLogs,logfile3),Scn.MAX);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\LogMinerHelperTest.java",95
599,"'-tryline","@Test public void logsWithVeryLargeScnAreSupported() throws Exception {
  String scnLonger=18446744073709551615;
  mockRows=new String[][]{new String[]{logfile1,103400,11,103700,ACTIVE},new String[]{logfile2,103700,12,104000,ACTIVE},new String[]{logfile3,scnLonger,13,104300,ACTIVE}};
  List<LogFile> onlineLogs=LogMinerHelper.getOnlineLogFilesForOffsetScn(connection,Scn.valueOf(600L));
  assertEquals(onlineLogs.size(),3);
  assertEquals(getLogFileNextScnByName(onlineLogs,logfile3),Scn.valueOf(scnLonger));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\LogMinerHelperTest.java",109
600,"'-tryline","@Test public void archiveLogsWithRegularScns() throws Exception {
  mockRows=new String[][]{new String[]{logfile1,103400,11,ACTIVE},new String[]{logfile2,103700,12,ACTIVE}};
  List<LogFile> onlineLogs=LogMinerHelper.getArchivedLogFilesForOffsetScn(connection,Scn.valueOf(500L),Duration.ofDays(60));
  assertEquals(onlineLogs.size(),2);
  assertEquals(getLogFileNextScnByName(onlineLogs,logfile1),Scn.valueOf(103400L));
  assertEquals(getLogFileNextScnByName(onlineLogs,logfile2),Scn.valueOf(103700L));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\LogMinerHelperTest.java",125
601,"'-tryline","@Test public void archiveExcludeLogsBeforeOffsetScn() throws Exception {
  mockRows=new String[][]{new String[]{logfile1,103400,11},new String[]{logfile2,103700,12}};
  List<LogFile> onlineLogs=LogMinerHelper.getArchivedLogFilesForOffsetScn(connection,Scn.valueOf(600L),Duration.ofDays(60));
  assertEquals(onlineLogs.size(),2);
  assertNull(getLogFileNextScnByName(onlineLogs,logfile3));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\LogMinerHelperTest.java",140
602,"'-tryline","@Test public void archiveNullsHandledAsMaxScn() throws Exception {
  mockRows=new String[][]{new String[]{logfile1,103400,11,103700},new String[]{logfile2,103700,12,104000},new String[]{logfile3,null,13,104300}};
  List<LogFile> onlineLogs=LogMinerHelper.getArchivedLogFilesForOffsetScn(connection,Scn.valueOf(500L),Duration.ofDays(60));
  assertEquals(onlineLogs.size(),3);
  assertEquals(getLogFileNextScnByName(onlineLogs,logfile3),Scn.MAX);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\LogMinerHelperTest.java",155
603,"'-tryline","@Test public void archiveLogsWithVeryLargeScnAreSupported() throws Exception {
  String scnLonger=18446744073709551615;
  mockRows=new String[][]{new String[]{logfile1,103400,11},new String[]{logfile2,103700,12},new String[]{logfile3,scnLonger,13}};
  List<LogFile> onlineLogs=LogMinerHelper.getArchivedLogFilesForOffsetScn(connection,Scn.valueOf(500L),Duration.ofDays(60));
  assertEquals(onlineLogs.size(),3);
  assertEquals(getLogFileNextScnByName(onlineLogs,logfile3),Scn.valueOf(scnLonger));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\LogMinerHelperTest.java",169
604,"'-tryline","@Test public void validXtreamNoUrl() throws Exception {
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(Configuration.create().with(OracleConnectorConfig.SERVER_NAME,myserver).with(OracleConnectorConfig.HOSTNAME,MyHostname).with(OracleConnectorConfig.DATABASE_NAME,mydb).with(OracleConnectorConfig.XSTREAM_SERVER_NAME,myserver).with(OracleConnectorConfig.USER,debezium).with(KafkaDatabaseHistory.BOOTSTRAP_SERVERS,localhost:9092).with(KafkaDatabaseHistory.TOPIC,history).build());
  assertTrue(connectorConfig.validateAndRecord(OracleConnectorConfig.ALL_FIELDS,LOGGER::error));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",34
605,"'-tryline","@Test public void validLogminerNoUrl() throws Exception {
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(Configuration.create().with(OracleConnectorConfig.CONNECTOR_ADAPTER,logminer).with(OracleConnectorConfig.SERVER_NAME,myserver).with(OracleConnectorConfig.HOSTNAME,MyHostname).with(OracleConnectorConfig.DATABASE_NAME,mydb).with(OracleConnectorConfig.USER,debezium).with(KafkaDatabaseHistory.BOOTSTRAP_SERVERS,localhost:9092).with(KafkaDatabaseHistory.TOPIC,history).build());
  assertTrue(connectorConfig.validateAndRecord(OracleConnectorConfig.ALL_FIELDS,LOGGER::error));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",50
606,"'-tryline","@Test public void validXtreamWithUrl() throws Exception {
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(Configuration.create().with(OracleConnectorConfig.SERVER_NAME,myserver).with(OracleConnectorConfig.URL,jdbc:oci:thin:@myserver/mydatabase).with(OracleConnectorConfig.DATABASE_NAME,mydb).with(OracleConnectorConfig.XSTREAM_SERVER_NAME,myserver).with(OracleConnectorConfig.USER,debezium).with(KafkaDatabaseHistory.BOOTSTRAP_SERVERS,localhost:9092).with(KafkaDatabaseHistory.TOPIC,history).build());
  assertTrue(connectorConfig.validateAndRecord(OracleConnectorConfig.ALL_FIELDS,LOGGER::error));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",66
607,"'-tryline","@Test public void validLogminerWithUrl() throws Exception {
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(Configuration.create().with(OracleConnectorConfig.CONNECTOR_ADAPTER,logminer).with(OracleConnectorConfig.SERVER_NAME,myserver).with(OracleConnectorConfig.URL,MyHostname).with(OracleConnectorConfig.DATABASE_NAME,mydb).with(OracleConnectorConfig.USER,debezium).with(KafkaDatabaseHistory.BOOTSTRAP_SERVERS,localhost:9092).with(KafkaDatabaseHistory.TOPIC,history).build());
  assertTrue(connectorConfig.validateAndRecord(OracleConnectorConfig.ALL_FIELDS,LOGGER::error));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",82
608,"'-tryline","@Test public void validUrlTNS() throws Exception {
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(Configuration.create().with(OracleConnectorConfig.CONNECTOR_ADAPTER,logminer).with(OracleConnectorConfig.SERVER_NAME,myserver).with(OracleConnectorConfig.URL,jdbc:oracle:thin:@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST=192.68.1.11)(PORT=1701))(ADDRESS=(PROTOCOL=TCP)(HOST=192.68.1.12)(PORT=1701))(ADDRESS=(PROTOCOL=TCP)(HOST=192.68.1.13)(PORT=1701))(LOAD_BALANCE = yes)(FAILOVER = on)(CONNECT_DATA =(SERVER = DEDICATED)(SERVICE_NAME = myserver.mydomain.com)(FAILOVER_MODE =(TYPE = SELECT)(METHOD = BASIC)(RETRIES = 3)(DELAY = 5))))).with(OracleConnectorConfig.DATABASE_NAME,mydb).with(OracleConnectorConfig.USER,debezium).with(KafkaDatabaseHistory.BOOTSTRAP_SERVERS,localhost:9092).with(KafkaDatabaseHistory.TOPIC,history).build());
  assertTrue(connectorConfig.validateAndRecord(OracleConnectorConfig.ALL_FIELDS,LOGGER::error));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",98
609,"'-tryline","@Test public void invalidNoHostnameNoUri() throws Exception {
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(Configuration.create().with(OracleConnectorConfig.CONNECTOR_ADAPTER,logminer).with(OracleConnectorConfig.SERVER_NAME,myserver).with(OracleConnectorConfig.DATABASE_NAME,mydb).with(OracleConnectorConfig.USER,debezium).with(KafkaDatabaseHistory.BOOTSTRAP_SERVERS,localhost:9092).with(KafkaDatabaseHistory.TOPIC,history).build());
  assertFalse(connectorConfig.validateAndRecord(OracleConnectorConfig.ALL_FIELDS,LOGGER::error));
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",115
610,"'-tryline","@Test public void validBatchDefaults() throws Exception {
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(Configuration.create().build());
  assertEquals(connectorConfig.getLogMiningBatchSizeDefault(),OracleConnectorConfig.DEFAULT_BATCH_SIZE);
  assertEquals(connectorConfig.getLogMiningBatchSizeMax(),OracleConnectorConfig.MAX_BATCH_SIZE);
  assertEquals(connectorConfig.getLogMiningBatchSizeMin(),OracleConnectorConfig.MIN_BATCH_SIZE);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",130
611,"'-tryline","@Test public void validSleepDefaults() throws Exception {
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(Configuration.create().build());
  assertEquals(connectorConfig.getLogMiningSleepTimeDefault(),OracleConnectorConfig.DEFAULT_SLEEP_TIME);
  assertEquals(connectorConfig.getLogMiningSleepTimeMax(),OracleConnectorConfig.MAX_SLEEP_TIME);
  assertEquals(connectorConfig.getLogMiningSleepTimeMin(),OracleConnectorConfig.MIN_SLEEP_TIME);
  assertEquals(connectorConfig.getLogMiningSleepTimeIncrement(),OracleConnectorConfig.SLEEP_TIME_INCREMENT);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",142
612,"'-tryline","@Test public void validViewFetchSizeDefaults() throws Exception {
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(Configuration.create().build());
  assertEquals(connectorConfig.getLogMiningViewFetchSize(),OracleConnectorConfig.DEFAULT_VIEW_FETCH_SIZE);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",155
613,"'-tryline","@Test @FixFor(DBZ-2754) public void validTransactionRetentionDefaults() throws Exception {
  final Configuration config=Configuration.create().build();
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(config);
  assertThat(connectorConfig.getLogMiningTransactionRetention()).isEqualTo(Duration.ZERO);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",165
614,"'-tryline","@Test @FixFor(DBZ-2754) public void testTransactionRetention() throws Exception {
  final Field transactionRetentionField=OracleConnectorConfig.LOG_MINING_TRANSACTION_RETENTION;
  Configuration config=Configuration.create().with(transactionRetentionField,3).build();
  assertThat(config.validateAndRecord(Collections.singletonList(transactionRetentionField),LOGGER::error)).isTrue();
  OracleConnectorConfig connectorConfig=new OracleConnectorConfig(config);
  assertThat(connectorConfig.getLogMiningTransactionRetention()).isEqualTo(Duration.ofHours(3));
  config=Configuration.create().with(transactionRetentionField,0).build();
  assertThat(config.validateAndRecord(Collections.singletonList(transactionRetentionField),LOGGER::error)).isTrue();
  config=Configuration.create().with(transactionRetentionField,-1).build();
  assertThat(config.validateAndRecord(Collections.singletonList(transactionRetentionField),LOGGER::error)).isFalse();
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",173
615,"'-tryline","@Test @FixFor(DBZ-3190) public void shouldLogDeprecationWarningForTablenameCaseInsensitiveTrue() throws Exception {
  final LogInterceptor logInterceptor=new LogInterceptor();
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(Configuration.create().with(OracleConnectorConfig.TABLENAME_CASE_INSENSITIVE,true).build());
  assertThat(connectorConfig.getTablenameCaseInsensitive()).isEqualTo(Optional.of(true));
  assertThat(logInterceptor.containsMessage(TABLENAME_CASE_INSENSITIVE_WARNING)).isTrue();
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",191
616,"'-tryline","@Test @FixFor(DBZ-3190) public void shouldLogDeprecationWarningForTablenameCaseInsensitiveFalse() throws Exception {
  final LogInterceptor logInterceptor=new LogInterceptor();
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(Configuration.create().with(OracleConnectorConfig.TABLENAME_CASE_INSENSITIVE,false).build());
  assertThat(connectorConfig.getTablenameCaseInsensitive()).isEqualTo(Optional.of(false));
  assertThat(logInterceptor.containsMessage(TABLENAME_CASE_INSENSITIVE_WARNING)).isTrue();
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",203
617,"'-tryline","@Test @FixFor(DBZ-3190) public void shouldNotBePresentWhenTablenameCaseInsensitiveNotSupplied() throws Exception {
  final LogInterceptor logInterceptor=new LogInterceptor();
  final OracleConnectorConfig connectorConfig=new OracleConnectorConfig(Configuration.create().build());
  assertThat(connectorConfig.getTablenameCaseInsensitive()).isEqualTo(Optional.empty());
  assertThat(logInterceptor.containsMessage(TABLENAME_CASE_INSENSITIVE_WARNING)).isFalse();
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorConfigTest.java",215
618,"'-tryline","@Test public void shouldApplyTableWhitelistConfiguration() throws Exception {
  shouldApplyTableInclusionConfiguration(true);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorFilterIT.java",127
619,"'-tryline","@Test public void shouldApplyTableIncludeListConfiguration() throws Exception {
  shouldApplyTableInclusionConfiguration(false);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorFilterIT.java",132
620,"'-tryline","@Test public void shouldApplyTableBlacklistConfiguration() throws Exception {
  shouldApplyTableExclusionsConfiguration(true);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorFilterIT.java",137
621,"'-tryline","@Test public void shouldApplyTableExcludeListConfiguration() throws Exception {
  shouldApplyTableExclusionsConfiguration(false);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorFilterIT.java",142
622,"'-tryline","@Test @FixFor(DBZ-3009) public void shouldApplySchemaAndTableWhitelistConfiguration() throws Exception {
  shouldApplySchemaAndTableInclusionConfiguration(true);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorFilterIT.java",147
623,"'-tryline","@Test @FixFor(DBZ-3009) public void shouldApplySchemaAndTableIncludeListConfiguration() throws Exception {
  shouldApplySchemaAndTableInclusionConfiguration(false);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorFilterIT.java",153
624,"'-tryline","@Test @FixFor(DBZ-3009) public void shouldApplySchemaAndTableBlacklistConfiguration() throws Exception {
  shouldApplySchemaAndTableExclusionsConfiguration(true);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorFilterIT.java",159
625,"'-tryline","@Test @FixFor(DBZ-3009) public void shouldApplySchemaAndTableExcludeListConfiguration() throws Exception {
  shouldApplySchemaAndTableExclusionsConfiguration(false);
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorFilterIT.java",165
626,"'-tryline","@Test @FixFor({DBZ-3167,DBZ-3219}) public void shouldApplyColumnIncludeListConfiguration() throws Exception {
  TestHelper.dropTable(connection,table4);
  try {
    String ddl=CREATE TABLE debezium.table4 ( +   id NUMERIC(9,0) NOT NULL,  +   name VARCHAR2(1000), +   birth_date date, +   PRIMARY KEY (id)+ );
    connection.execute(ddl);
    connection.execute(GRANT SELECT ON debezium.table4 TO  + TestHelper.getConnectorUserName());
    connection.execute(ALTER TABLE debezium.table4 ADD SUPPLEMENTAL LOG DATA (ALL) COLUMNS);
    connection.execute(INSERT INTO debezium.table4 VALUES (1, 'Text-1', '01-JAN-1990'));
    connection.execute(COMMIT);
    Configuration config=TestHelper.defaultConfig().with(OracleConnectorConfig.TABLE_INCLUDE_LIST,DEBEZIUM\\.TABLE4).with(OracleConnectorConfig.COLUMN_INCLUDE_LIST,DEBEZIUM\\.TABLE4\\.ID,DEBEZIUM\\.TABLE4\\.NAME).with(OracleConnectorConfig.SNAPSHOT_MODE,SnapshotMode.INITIAL).build();
    start(OracleConnector.class,config);
    assertConnectorIsRunning();
    waitForSnapshotToBeCompleted(TestHelper.CONNECTOR_NAME,TestHelper.SERVER_NAME);
    SourceRecords records=consumeRecordsByTopic(1);
    List<SourceRecord> testTableRecords=records.recordsForTopic(server1.DEBEZIUM.TABLE4);
    assertThat(testTableRecords).hasSize(1);
    VerifyRecord.isValidRead(testTableRecords.get(0),ID,1);
    Struct after=(Struct)((Struct)testTableRecords.get(0).value()).get(after);
    assertThat(after.get(ID)).isEqualTo(1);
    assertThat(after.get(NAME)).isEqualTo(Text-1);
    assertThat(after.schema().field(BIRTH_DATE)).isNull();
    waitForStreamingRunning(TestHelper.CONNECTOR_NAME,TestHelper.SERVER_NAME);
    connection.execute(INSERT INTO debezium.table4 VALUES (2, 'Text-2', '31-DEC-1990'));
    connection.execute(COMMIT);
    records=consumeRecordsByTopic(1);
    testTableRecords=records.recordsForTopic(server1.DEBEZIUM.TABLE4);
    assertThat(testTableRecords).hasSize(1);
    VerifyRecord.isValidInsert(testTableRecords.get(0),ID,2);
    after=(Struct)((Struct)testTableRecords.get(0).value()).get(after);
    assertThat(after.get(ID)).isEqualTo(2);
    assertThat(after.get(NAME)).isEqualTo(Text-2);
    assertThat(after.schema().field(BIRTH_DATE)).isNull();
  }
  finally {
    TestHelper.dropTable(connection,table4);
  }
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorFilterIT.java",171
627,"'-tryline","@Test @FixFor({DBZ-3167,DBZ-3219}) public void shouldApplyColumnExcludeListConfiguration() throws Exception {
  TestHelper.dropTable(connection,table4);
  try {
    String ddl=CREATE TABLE debezium.table4 ( +   id NUMERIC(9,0) NOT NULL,  +   name VARCHAR2(1000), +   birth_date date, +   PRIMARY KEY (id)+ );
    connection.execute(ddl);
    connection.execute(GRANT SELECT ON debezium.table4 TO  + TestHelper.getConnectorUserName());
    connection.execute(ALTER TABLE debezium.table4 ADD SUPPLEMENTAL LOG DATA (ALL) COLUMNS);
    connection.execute(INSERT INTO debezium.table4 VALUES (1, 'Text-1', '01-JAN-1990'));
    connection.execute(COMMIT);
    Configuration config=TestHelper.defaultConfig().with(OracleConnectorConfig.TABLE_INCLUDE_LIST,DEBEZIUM\\.TABLE4).with(OracleConnectorConfig.COLUMN_EXCLUDE_LIST,DEBEZIUM\\.TABLE4\\.BIRTH_DATE).with(OracleConnectorConfig.SNAPSHOT_MODE,SnapshotMode.INITIAL).build();
    start(OracleConnector.class,config);
    assertConnectorIsRunning();
    waitForSnapshotToBeCompleted(TestHelper.CONNECTOR_NAME,TestHelper.SERVER_NAME);
    SourceRecords records=consumeRecordsByTopic(1);
    List<SourceRecord> testTableRecords=records.recordsForTopic(server1.DEBEZIUM.TABLE4);
    assertThat(testTableRecords).hasSize(1);
    VerifyRecord.isValidRead(testTableRecords.get(0),ID,1);
    Struct after=(Struct)((Struct)testTableRecords.get(0).value()).get(after);
    assertThat(after.get(ID)).isEqualTo(1);
    assertThat(after.get(NAME)).isEqualTo(Text-1);
    assertThat(after.schema().field(BIRTH_DATE)).isNull();
    waitForStreamingRunning(TestHelper.CONNECTOR_NAME,TestHelper.SERVER_NAME);
    connection.execute(INSERT INTO debezium.table4 VALUES (2, 'Text-2', '31-DEC-1990'));
    connection.execute(COMMIT);
    records=consumeRecordsByTopic(1);
    testTableRecords=records.recordsForTopic(server1.DEBEZIUM.TABLE4);
    assertThat(testTableRecords).hasSize(1);
    VerifyRecord.isValidInsert(testTableRecords.get(0),ID,2);
    after=(Struct)((Struct)testTableRecords.get(0).value()).get(after);
    assertThat(after.get(ID)).isEqualTo(2);
    assertThat(after.get(NAME)).isEqualTo(Text-2);
    assertThat(after.schema().field(BIRTH_DATE)).isNull();
  }
  finally {
    TestHelper.dropTable(connection,table4);
  }
}
","java.lang.Exception","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\test\java\io\debezium\connector\oracle\OracleConnectorFilterIT.java",235
